1.892239004373550415e-01 7.656190991401672363e-01 8.379440009593963623e-02 7.595261335372924805e-01 7.970040440559387207e-01 4.712162017822265625e-01 6.158623695373535156e-01 6.201708316802978516e-01 2.360451221466064453e-02 1.972312778234481812e-01 7.892419695854187012e-01 9.315284490585327148e-01 1.918071955442428589e-01 5.943935513496398926e-01 9.745410084724426270e-01 4.136159121990203857e-01 9.656665921211242676e-01 9.104548953473567963e-03 4.730042815208435059e-01 1.940052360296249390e-01 6.912748217582702637e-01 5.227831602096557617e-01 6.472687721252441406e-01 1.221247613430023193e-01 6.888709664344787598e-01 1.118762418627738953e-01 6.646016240119934082e-01 1.497298181056976318e-01 9.067289233207702637e-01 3.236767947673797607e-01 2.492727786302566528e-01 3.311423659324645996e-01 6.387380957603454590e-01 5.162824392318725586e-01 1.242642104625701904e-01 3.869711160659790039e-01 7.587277889251708984e-01 5.617063641548156738e-01 3.440833389759063721e-01 3.242991566658020020e-01 8.757612109184265137e-01 3.965311497449874878e-02 1.187147274613380432e-01 7.700952291488647461e-01 5.525273084640502930e-01 4.122102856636047363e-01 5.899319052696228027e-01 7.223312258720397949e-01 7.342658638954162598e-01 4.346615374088287354e-01 4.968458712100982666e-01 4.469799697399139404e-01 7.744731903076171875e-01 7.223176360130310059e-01 6.399897933006286621e-01 5.962883308529853821e-02 3.139919936656951904e-01 1.484989561140537262e-02 5.141348838806152344e-01 4.594494104385375977e-01 2.100627273321151733e-01 3.824071586132049561e-01 9.992300719022750854e-02 2.819505333900451660e-01 9.156016707420349121e-01 8.656793236732482910e-01 5.701560974121093750e-01 7.926629781723022461e-01 9.792340919375419617e-03 6.542794108390808105e-01 4.796585440635681152e-01 2.113391160964965820e-01 9.584453701972961426e-01 1.351436227560043335e-01 2.436679750680923462e-01 8.464779257774353027e-01 3.237970173358917236e-01 3.743761777877807617e-01 9.972826838493347168e-01 6.006705760955810547e-01 7.098753452301025391e-01 4.583094418048858643e-01 3.848077356815338135e-01 9.953064322471618652e-01 8.709661364555358887e-01 6.243358254432678223e-01 4.984474182128906250e-01 9.793896675109863281e-01 5.395596623420715332e-01 6.348236799240112305e-01 5.489944219589233398e-01 4.325749278068542480e-01 2.557677626609802246e-01 3.476119041442871094e-01 3.689011037349700928e-01 1.550316214561462402e-01 1.889566928148269653e-01 9.614384770393371582e-01 9.381645321846008301e-01 9.038996696472167969e-01
5.128316581249237061e-02 4.612429440021514893e-01 6.125251650810241699e-01 3.726471364498138428e-01 5.822163820266723633e-01 5.012260675430297852e-01 6.989302039146423340e-01 1.686087548732757568e-01 6.896349787712097168e-01 6.039450764656066895e-01 1.647684425115585327e-01 9.352510571479797363e-01 3.519686162471771240e-01 5.080687403678894043e-01 5.447099357843399048e-02 7.254338264465332031e-01 1.336703300476074219e-01 2.614848017692565918e-01 5.937981009483337402e-01 7.976107001304626465e-01 3.121433258056640625e-01 3.484272062778472900e-01 6.431472897529602051e-01 8.585995435714721680e-01 4.554336071014404297e-01 1.863275468349456787e-01 3.141009807586669922e-01 6.845872998237609863e-01 6.976522803306579590e-01 7.396243214607238770e-01 5.251352190971374512e-01 7.406467199325561523e-01 9.439371228218078613e-01 5.082532167434692383e-01 5.664705634117126465e-01 4.005015194416046143e-01 9.156088232994079590e-01 2.911913394927978516e-01 9.435369968414306641e-01 8.929733037948608398e-01 4.207760989665985107e-01 5.971106886863708496e-01 6.032097935676574707e-01 1.283039450645446777e-01 9.058894515037536621e-01 8.076146841049194336e-01 2.155822217464447021e-01 4.301273524761199951e-01 4.518554508686065674e-01 3.213068842887878418e-01 8.257694244384765625e-01 3.406543135643005371e-01 4.129788279533386230e-01 3.471046388149261475e-01 8.326065540313720703e-01 2.328866720199584961e-01 6.882464140653610229e-02 7.728802561759948730e-01 7.141422629356384277e-01 1.103215292096138000e-01 3.921652734279632568e-01 3.533427715301513672e-01 4.430967569351196289e-01 3.899119794368743896e-01 6.496728062629699707e-01 6.890743970870971680e-01 2.196507006883621216e-01 8.576216101646423340e-01 9.116942286491394043e-01 3.558314740657806396e-01 9.958163499832153320e-01 4.428207576274871826e-01 7.181599140167236328e-01 9.098891615867614746e-01 8.634247183799743652e-01 8.610727787017822266e-01 4.579248279333114624e-02 6.150343418121337891e-01 3.465507030487060547e-01 3.282498717308044434e-01 1.625735461711883545e-01 3.488528728485107422e-01 7.530216574668884277e-01 2.686353623867034912e-01 1.361820995807647705e-01 3.804825618863105774e-02 8.885366916656494141e-01 8.407191634178161621e-01 2.399629950523376465e-01 6.954098492860794067e-02 8.466644287109375000e-01 1.131204068660736084e-01 6.551677584648132324e-01 8.163016438484191895e-01 3.936718404293060303e-01 4.119105041027069092e-01 5.548095703125000000e-01 1.996336430311203003e-01 4.097972512245178223e-01 6.410642266273498535e-01
6.156268715858459473e-01 6.184738874435424805e-01 8.707513809204101562e-01 7.819726131856441498e-03 9.424691796302795410e-01 2.023725956678390503e-01 6.979975104331970215e-01 2.358025908470153809e-01 4.561423659324645996e-01 9.746065735816955566e-01 7.090142965316772461e-01 7.123677730560302734e-01 5.595252662897109985e-02 7.531282901763916016e-01 6.601058244705200195e-01 4.998174905776977539e-01 7.449036836624145508e-01 4.974735081195831299e-01 8.375048041343688965e-01 1.439541429281234741e-01 1.166031509637832642e-01 7.547658681869506836e-01 6.945827007293701172e-01 1.537665426731109619e-01 4.607437252998352051e-01 5.033395886421203613e-01 9.964377880096435547e-01 8.510217666625976562e-01 1.206737235188484192e-01 7.510182261466979980e-01 9.613370150327682495e-02 3.442344069480895996e-01 2.583004832267761230e-01 8.492589592933654785e-01 8.561102747917175293e-01 7.664384245872497559e-01 3.221992850303649902e-01 4.544540047645568848e-01 1.118446290493011475e-01 9.186189174652099609e-01 6.528530120849609375e-01 2.104982733726501465e-02 5.079633593559265137e-01 7.017289400100708008e-01 6.556363403797149658e-02 5.822189450263977051e-01 6.396534442901611328e-01 3.837002813816070557e-01 8.290188908576965332e-01 8.131635189056396484e-01 9.081112742424011230e-01 2.774708271026611328e-01 4.109776020050048828e-01 8.577925562858581543e-01 4.122230112552642822e-01 4.098913371562957764e-01 9.092666953802108765e-02 2.447798252105712891e-01 4.674882292747497559e-01 2.316762506961822510e-01 9.146500825881958008e-01 3.640212714672088623e-01 5.730208158493041992e-01 4.985065162181854248e-01 9.188780784606933594e-01 1.510405242443084717e-01 9.615534543991088867e-01 7.414116263389587402e-01 3.517026603221893311e-01 3.423387110233306885e-01 1.814901381731033325e-01 4.562825858592987061e-01 1.854411959648132324e-01 5.120430588722229004e-01 6.468402147293090820e-01 6.392107605934143066e-01 5.020761489868164062e-01 7.517481446266174316e-01 4.653502106666564941e-01 8.806787133216857910e-01 6.483176350593566895e-02 8.513126373291015625e-01 1.510524451732635498e-01 9.044272303581237793e-01 9.828821420669555664e-01 2.808518707752227783e-01 4.726709127426147461e-01 5.828807950019836426e-01 9.032458066940307617e-01 9.951568245887756348e-01 5.078932046890258789e-01 9.081375598907470703e-01 5.477122068405151367e-01 5.614615678787231445e-01 4.026290476322174072e-01 5.758975148200988770e-01 3.738592565059661865e-02 1.383736729621887207e-01 6.272333264350891113e-01 9.221887588500976562e-01
7.953780703246593475e-03 8.228802084922790527e-01 5.292796492576599121e-01 1.200046762824058533e-01 4.048748016357421875e-01 6.407307386398315430e-01 5.200700759887695312e-01 9.904847741127014160e-01 4.067010283470153809e-01 1.201951876282691956e-01 4.422444701194763184e-01 3.823501765727996826e-01 4.681536555290222168e-01 4.212889447808265686e-02 3.740631043910980225e-01 3.819356262683868408e-01 2.739510536193847656e-01 5.662936568260192871e-01 3.017733693122863770e-01 7.005543708801269531e-01 6.434447169303894043e-01 7.881014347076416016e-01 2.735435664653778076e-01 4.479952156543731689e-01 7.842926979064941406e-01 5.391100049018859863e-01 3.379018902778625488e-01 9.560233950614929199e-01 4.351052343845367432e-01 8.941863775253295898e-01 9.351812601089477539e-01 5.711098760366439819e-02 1.546035408973693848e-01 5.360055565834045410e-01 3.284576237201690674e-01 5.230159163475036621e-01 2.551904320716857910e-01 9.184857010841369629e-01 2.057188004255294800e-01 2.342578470706939697e-01 9.462550282478332520e-01 4.694351851940155029e-01 7.147807162255048752e-03 8.316635489463806152e-01 1.636628210544586182e-01 1.962809562683105469e-01 5.040346384048461914e-01 3.715984150767326355e-02 4.368990361690521240e-01 3.160221576690673828e-01 4.357083141803741455e-01 8.098616600036621094e-01 1.035342589020729065e-01 7.949508428573608398e-01 7.171850185841321945e-03 6.895318627357482910e-01 3.748559653759002686e-01 4.645419418811798096e-01 5.595574378967285156e-01 6.399860978126525879e-01 5.722154378890991211e-01 2.678862512111663818e-01 4.049537181854248047e-01 8.972452878952026367e-01 2.965649664402008057e-01 3.685293495655059814e-01 1.722401678562164307e-01 5.769123435020446777e-01 7.193257808685302734e-01 9.154702425003051758e-01 8.394979834556579590e-01 2.446719259023666382e-01 2.425906807184219360e-01 7.936455607414245605e-01 5.223379135131835938e-01 4.895134270191192627e-01 4.775620102882385254e-01 4.674220085144042969e-01 1.673317551612854004e-01 8.257300406694412231e-02 8.028791099786758423e-02 6.602020859718322754e-01 5.006509423255920410e-01 9.710338115692138672e-01 9.477651119232177734e-02 6.674410700798034668e-01 5.421499609947204590e-01 3.581596910953521729e-01 1.204447299242019653e-01 9.326618909835815430e-02 2.909359633922576904e-01 2.555922865867614746e-01 1.746211200952529907e-02 9.509120583534240723e-01 2.726222574710845947e-01 6.739203333854675293e-01 1.388252973556518555e-01 6.006665825843811035e-01 2.980630993843078613e-01 7.237009406089782715e-01
6.597673147916793823e-02 3.309582471847534180e-01 8.304324746131896973e-01 3.176927864551544189e-01 3.915204405784606934e-01 4.852562844753265381e-01 5.589287355542182922e-02 5.210763216018676758e-01 1.881358474493026733e-01 6.098459362983703613e-01 4.348187148571014404e-01 8.379112482070922852e-01 2.106098085641860962e-01 2.218379527330398560e-01 2.219718098640441895e-01 2.980852425098419189e-01 2.691672146320343018e-01 1.485413014888763428e-01 1.994567811489105225e-01 3.073727488517761230e-01 8.404394388198852539e-01 9.393605589866638184e-01 7.792207002639770508e-01 4.397433102130889893e-01 8.143728375434875488e-01 8.130730986595153809e-01 6.638920307159423828e-01 2.991480231285095215e-01 5.317398905754089355e-01 3.051987588405609131e-01 4.348188340663909912e-01 4.440187662839889526e-02 3.446187674999237061e-01 9.692381620407104492e-01 5.657238364219665527e-01 3.216770291328430176e-01 6.582656502723693848e-01 8.674529194831848145e-01 3.767482936382293701e-01 9.400668144226074219e-01 1.229322333529125899e-05 6.396517753601074219e-01 1.858765035867691040e-01 3.567614853382110596e-01 8.439086675643920898e-01 2.023102194070816040e-01 6.118926405906677246e-01 3.488015234470367432e-01 6.465135216712951660e-01 4.652031362056732178e-01 2.107299119234085083e-01 7.154878973960876465e-01 8.689239025115966797e-01 5.356630086898803711e-01 3.054361939430236816e-01 8.068847060203552246e-01 1.991330683231353760e-01 9.605517983436584473e-01 9.799005389213562012e-01 1.572989374399185181e-01 6.136519908905029297e-01 8.341385722160339355e-01 6.400212049484252930e-01 8.945025503635406494e-02 8.668519556522369385e-02 8.014559149742126465e-01 8.890580534934997559e-01 4.752709567546844482e-01 9.137797355651855469e-01 5.803958773612976074e-01 1.364798694849014282e-01 4.028460010886192322e-02 3.131081461906433105e-01 4.106663167476654053e-01 4.902485609054565430e-01 2.252847887575626373e-02 1.530788838863372803e-01 5.065124630928039551e-01 6.035491824150085449e-01 6.477932631969451904e-02 4.110353589057922363e-01 8.286708593368530273e-01 6.813281774520874023e-01 6.213407516479492188e-01 1.138012930750846863e-01 4.058010578155517578e-01 1.416141390800476074e-01 9.786397218704223633e-01 6.963363885879516602e-01 6.110938191413879395e-01 3.047382533550262451e-01 4.992745518684387207e-01 2.115020714700222015e-02 3.668582439422607422e-01 3.884665668010711670e-01 1.795201897621154785e-01 5.547267198562622070e-01 4.819310903549194336e-01 3.256272524595260620e-02 3.591561019420623779e-01
8.386697769165039062e-01 6.403998285531997681e-02 9.940944910049438477e-01 4.373145997524261475e-01 9.990464448928833008e-01 4.298368394374847412e-01 8.515368103981018066e-01 8.920458555221557617e-01 4.924663007259368896e-01 9.434905052185058594e-01 8.572387695312500000e-01 7.543291449546813965e-01 3.343022167682647705e-01 8.087333440780639648e-01 3.729423880577087402e-01 3.160642385482788086e-01 8.844635486602783203e-01 6.857753992080688477e-01 2.993131577968597412e-01 8.422640711069107056e-02 2.313445061445236206e-01 6.894705295562744141e-01 2.085387557744979858e-01 4.247643053531646729e-01 6.329138278961181641e-01 6.154603958129882812e-01 6.854083538055419922e-01 1.431805361062288284e-02 9.016535282135009766e-01 2.234608978033065796e-01 1.952377334237098694e-02 5.594945549964904785e-01 2.372082918882369995e-01 8.697473406791687012e-01 6.057466268539428711e-01 3.566487729549407959e-01 5.454612374305725098e-01 3.686820864677429199e-01 4.541597664356231689e-01 5.074142217636108398e-01 2.154676020145416260e-01 6.515640616416931152e-01 6.505990624427795410e-01 7.480000257492065430e-01 6.606880426406860352e-01 6.119999885559082031e-01 5.858093500137329102e-01 8.280280828475952148e-01 2.167957574129104614e-01 4.482188224792480469e-01 4.104821085929870605e-01 8.478286266326904297e-01 1.355970203876495361e-01 7.499638795852661133e-01 3.059715628623962402e-01 3.485470637679100037e-02 8.161842823028564453e-01 7.610774040222167969e-01 1.252475846558809280e-02 2.095249295234680176e-01 8.007426261901855469e-01 3.029009997844696045e-01 1.489422768354415894e-01 4.778401851654052734e-01 1.898818165063858032e-01 4.521076083183288574e-01 1.940383911132812500e-01 3.763658925890922546e-02 8.208439350128173828e-01 4.486314952373504639e-01 7.523066401481628418e-01 1.130880415439605713e-01 5.131444334983825684e-01 5.898123979568481445e-01 5.321060419082641602e-01 5.470916628837585449e-01 4.337957799434661865e-01 5.353760123252868652e-01 9.379950165748596191e-01 7.822688221931457520e-01 2.043194472789764404e-01 4.971950352191925049e-01 3.929645419120788574e-01 4.757770299911499023e-01 7.257940173149108887e-01 2.776816785335540771e-01 9.965028166770935059e-01 7.022472023963928223e-01 5.081095695495605469e-01 1.512563973665237427e-02 6.782526969909667969e-01 5.500954985618591309e-01 8.363481163978576660e-01 1.906945407390594482e-01 1.755648106336593628e-01 8.472415059804916382e-02 3.578195869922637939e-01 2.720059454441070557e-01 9.582228064537048340e-01 8.173648118972778320e-01
3.694397807121276855e-01 9.195133447647094727e-01 5.410271286964416504e-01 9.979234337806701660e-01 1.174723580479621887e-01 2.096242010593414307e-01 4.224792495369911194e-02 5.357761681079864502e-02 3.420542776584625244e-01 4.279245138168334961e-01 6.612561345100402832e-01 2.684225142002105713e-01 4.247384071350097656e-01 1.629419066011905670e-02 2.915501780807971954e-02 2.958261668682098389e-01 9.348490834236145020e-01 9.461387246847152710e-02 2.939046025276184082e-01 9.210001230239868164e-01 4.966436028480529785e-01 1.203371435403823853e-01 8.959925174713134766e-01 5.621046423912048340e-01 8.722521066665649414e-01 4.166210889816284180e-01 5.602797269821166992e-01 2.560963630676269531e-01 9.294996261596679688e-01 1.642230451107025146e-01 3.658168911933898926e-01 5.888386368751525879e-01 1.022638007998466492e-01 5.587762594223022461e-01 6.252701282501220703e-01 2.143535614013671875e-01 1.953423172235488892e-01 7.248315811157226562e-01 3.845605850219726562e-01 7.828903794288635254e-01 5.311737656593322754e-01 4.958241283893585205e-01 1.634462624788284302e-01 7.534005045890808105e-01 7.173148989677429199e-01 3.740696012973785400e-01 4.150582551956176758e-01 9.214238524436950684e-01 9.834222793579101562e-01 9.193702936172485352e-01 8.489849567413330078e-01 5.309967994689941406e-01 8.611261248588562012e-01 9.607286453247070312e-01 2.845806479454040527e-01 1.869618445634841919e-01 3.629879057407379150e-01 5.009844303131103516e-01 8.220362663269042969e-01 9.560849666595458984e-01 4.455124959349632263e-03 7.782968282699584961e-01 2.572962045669555664e-01 2.086200416088104248e-01 5.345857739448547363e-01 7.334232926368713379e-01 2.759276926517486572e-01 2.790122628211975098e-01 4.847187176346778870e-02 7.884076833724975586e-01 7.059654593467712402e-01 5.000885128974914551e-01 7.480787038803100586e-01 1.711585223674774170e-01 9.374651908874511719e-01 6.717004776000976562e-01 3.573900759220123291e-01 6.210108399391174316e-01 7.017829418182373047e-01 2.778489887714385986e-01 2.457978427410125732e-01 4.079745113849639893e-01 7.875510305166244507e-02 4.968262016773223877e-01 7.025089859962463379e-01 9.905467033386230469e-01 8.697990179061889648e-01 5.048064589500427246e-01 8.357954025268554688e-02 5.916494727134704590e-01 8.839520812034606934e-01 5.165177583694458008e-01 5.651140809059143066e-01 1.692552119493484497e-01 6.756466031074523926e-01 7.230266183614730835e-02 4.045142605900764465e-02 5.085012912750244141e-01 7.149181365966796875e-01 4.557739496231079102e-01
6.064546704292297363e-01 1.663558632135391235e-01 6.791771203279495239e-02 6.840368509292602539e-01 5.024370551109313965e-01 5.631381869316101074e-01 1.304844915866851807e-01 1.145210117101669312e-01 5.941670387983322144e-03 2.240447252988815308e-01 8.850581049919128418e-01 3.379749879240989685e-02 4.928621649742126465e-01 5.630012750625610352e-01 3.553902506828308105e-01 7.820799946784973145e-01 8.330830931663513184e-01 7.171789184212684631e-03 8.426137268543243408e-02 3.235631287097930908e-01 5.200498104095458984e-01 3.534037768840789795e-01 4.312512874603271484e-01 2.319957464933395386e-01 1.341902315616607666e-01 6.752160191535949707e-01 4.144765064120292664e-02 6.108676195144653320e-01 9.003914594650268555e-01 9.515413045883178711e-01 1.594150215387344360e-01 3.824669420719146729e-01 3.832633197307586670e-01 4.737700521945953369e-01 2.932337224483489990e-01 6.806384921073913574e-01 7.274168729782104492e-01 6.413226723670959473e-01 2.754183113574981689e-01 6.934779882431030273e-02 4.167282879352569580e-01 5.791792869567871094e-01 2.548949420452117920e-01 5.026284456253051758e-01 5.993518233299255371e-01 4.397066533565521240e-01 6.843751072883605957e-01 5.051972866058349609e-01 3.915370404720306396e-01 2.677981257438659668e-01 2.431807667016983032e-01 3.639659881591796875e-01 8.760812878608703613e-01 7.878987193107604980e-01 8.491668105125427246e-02 9.076641201972961426e-01 6.435810923576354980e-01 9.263305068016052246e-01 7.339711785316467285e-01 4.157450795173645020e-02 9.907639622688293457e-01 7.431795001029968262e-01 9.630907177925109863e-01 6.668387651443481445e-01 8.336164057254791260e-02 2.904197871685028076e-01 9.352992177009582520e-01 5.110597014427185059e-01 9.497234821319580078e-01 8.764134049415588379e-01 8.679050803184509277e-01 2.447613514959812164e-02 6.216664910316467285e-01 9.209893941879272461e-01 1.917994171380996704e-01 2.658238075673580170e-02 3.788040280342102051e-01 7.424318194389343262e-01 6.624994277954101562e-01 8.246660232543945312e-01 1.712737977504730225e-01 7.118890881538391113e-01 5.292291641235351562e-01 3.646880388259887695e-01 7.665680050849914551e-01 7.760022282600402832e-01 8.110903501510620117e-01 6.714638471603393555e-01 7.129990458488464355e-01 2.471701651811599731e-01 6.174815893173217773e-01 9.839209914207458496e-02 8.443619608879089355e-01 8.453432321548461914e-01 1.412298083305358887e-01 4.947504401206970215e-01 9.804457426071166992e-01 2.030526399612426758e-01 5.915399193763732910e-01 6.016412377357482910e-01
7.519012689590454102e-01 1.325310319662094116e-01 2.255945503711700439e-01 7.047250866889953613e-01 3.251165747642517090e-01 4.241640269756317139e-01 5.731474757194519043e-01 2.135726436972618103e-02 2.713873423635959625e-02 6.485274434089660645e-01 1.288264989852905273e-01 9.891077876091003418e-01 3.925476074218750000e-01 2.529408931732177734e-01 3.188640773296356201e-01 4.266588389873504639e-01 2.373250871896743774e-01 5.244997143745422363e-01 3.177771568298339844e-01 2.272216230630874634e-01 2.555598318576812744e-01 6.512328982353210449e-01 9.158438444137573242e-01 9.768809676170349121e-01 8.035481572151184082e-01 4.479197561740875244e-01 3.526277095079421997e-02 4.633244276046752930e-01 5.801333785057067871e-01 1.133807934820652008e-02 5.744633674621582031e-01 4.710441827774047852e-02 8.618749678134918213e-03 3.120610713958740234e-01 4.032020568847656250e-01 4.649606719613075256e-02 1.508162170648574829e-01 4.493756294250488281e-01 2.608315944671630859e-01 1.832877695560455322e-01 3.718594834208488464e-02 1.086054965853691101e-01 2.960985302925109863e-01 2.850240170955657959e-01 9.319058656692504883e-01 9.831265211105346680e-01 3.510177135467529297e-01 8.635663986206054688e-01 5.130422711372375488e-01 9.523733258247375488e-01 6.986647844314575195e-01 8.206630945205688477e-01 2.877507507801055908e-01 2.796761393547058105e-01 4.961701482534408569e-02 9.571499228477478027e-01 5.179806351661682129e-01 8.082927465438842773e-01 1.376003623008728027e-01 3.047538399696350098e-01 3.990799486637115479e-01 4.588467776775360107e-01 9.223312735557556152e-01 7.645876407623291016e-01 2.136921137571334839e-01 9.509562253952026367e-01 9.353440403938293457e-01 6.031869649887084961e-01 5.978032350540161133e-01 1.574097573757171631e-01 2.834759652614593506e-01 5.443245768547058105e-01 4.130943119525909424e-01 8.530138731002807617e-01 2.237909585237503052e-01 4.372750222682952881e-01 9.548009634017944336e-01 6.478884220123291016e-01 8.618810772895812988e-02 2.593358457088470459e-01 3.867427706718444824e-01 5.517827868461608887e-01 9.293709993362426758e-01 4.557217005640268326e-03 9.589923620223999023e-01 7.156819701194763184e-01 2.242169827222824097e-01 6.076604723930358887e-01 1.688566356897354126e-01 5.039191842079162598e-01 8.711608052253723145e-01 8.103881478309631348e-01 1.269525587558746338e-01 6.911975145339965820e-01 8.244706988334655762e-01 1.446062475442886353e-01 1.834368109703063965e-01 9.814140200614929199e-01 2.207372784614562988e-01 4.466045796871185303e-01
4.503879547119140625e-01 9.378453344106674194e-02 9.258502125740051270e-01 6.398652195930480957e-01 7.583790421485900879e-01 3.993594944477081299e-01 3.139491677284240723e-01 3.932841122150421143e-01 4.838778078556060791e-01 8.904928565025329590e-01 4.080885946750640869e-01 7.586050033569335938e-02 3.677396476268768311e-01 3.250927925109863281e-01 1.020115390419960022e-01 8.123884797096252441e-01 9.271242469549179077e-02 6.105347275733947754e-01 4.632831215858459473e-01 9.895528554916381836e-01 2.010130286216735840e-01 1.152507141232490540e-01 4.477135241031646729e-01 7.220416069030761719e-01 7.588297128677368164e-01 4.696208834648132324e-01 9.615635275840759277e-01 8.863703608512878418e-01 8.569732904434204102e-01 2.525333762168884277e-01 6.090397834777832031e-01 3.641318976879119873e-01 2.425992935895919800e-01 6.201743483543395996e-01 4.389432370662689209e-01 1.595056056976318359e-02 2.230771780014038086e-01 8.313807249069213867e-01 7.768732309341430664e-01 7.523328661918640137e-01 3.359913229942321777e-01 2.603158056735992432e-01 6.924724578857421875e-02 1.439994871616363525e-01 6.677054166793823242e-01 6.715805828571319580e-02 3.291310369968414307e-01 2.953301370143890381e-01 1.446591168642044067e-01 1.841205954551696777e-01 1.190525572746992111e-02 3.733904957771301270e-01 5.248169302940368652e-01 4.848725199699401855e-01 7.964209318161010742e-01 9.642768502235412598e-01 5.558939576148986816e-01 3.235019743442535400e-01 2.100942470133304596e-02 5.322555899620056152e-01 7.051265835762023926e-01 8.920177817344665527e-01 7.024727463722229004e-01 8.308373689651489258e-01 2.714529931545257568e-01 4.853060245513916016e-01 9.095389842987060547e-01 7.183096408843994141e-01 4.278027415275573730e-01 8.460486531257629395e-01 5.069255232810974121e-01 3.911148011684417725e-01 4.392731487751007080e-01 1.246784552931785583e-01 7.238618135452270508e-01 3.190639615058898926e-02 7.583732008934020996e-01 9.003660082817077637e-01 9.236975312232971191e-01 2.594531178474426270e-01 1.913955807685852051e-01 5.936381816864013672e-01 2.404182106256484985e-01 7.987104654312133789e-01 1.838191747665405273e-01 4.199086427688598633e-01 2.493324428796768188e-01 9.393205046653747559e-01 9.850333333015441895e-01 6.302054524421691895e-01 8.223353624343872070e-01 4.930521175265312195e-02 8.082969188690185547e-01 8.212629556655883789e-01 9.247150421142578125e-01 6.379830837249755859e-01 9.278935194015502930e-01 8.192248344421386719e-01 2.329774349927902222e-01 1.127365753054618835e-01
